scorer,DeepCut_resnet50_String Pull MergeMay22shuffle1_493000,DeepCut_resnet50_String Pull MergeMay22shuffle1_493000,DeepCut_resnet50_String Pull MergeMay22shuffle1_493000,DeepCut_resnet50_String Pull MergeMay22shuffle1_493000,DeepCut_resnet50_String Pull MergeMay22shuffle1_493000,DeepCut_resnet50_String Pull MergeMay22shuffle1_493000,delta x Lhand,delta y Lhand,Delta x Rhand,Delta y Rhand ,velocity x Lhand (pixels/s),velocity y Lhand (pixels/s),velocity x Rhand (pixels/s),velocity y Rhand (pixels/s),total velocity,Correlation coefficient,Max,Min
bodyparts,LHand,LHand,LHand,RHand,RHand,RHand,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,,585.9807878,366.0079718
coords,x,y,likelihood,x,y,likelihood,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,,573.5751723,350.6703038
549,148.7804968,544.21544,0.999999285,124.4498488,377.8492632,0.99999845,1.159587741,2.927775204,2.235298961,4.607048273,115.9587741,292.7775204,223.5298961,460.7048273,512.0688942,,,
550,149.9400846,547.1432152,0.999999762,126.6851478,382.4563115,0.999873281,0.472763419,2.520714939,3.457953215,3.276842833,47.27634192,252.0714939,345.7953215,327.6842833,476.3941581,,,
551,150.412848,549.6639302,0.999999404,130.143101,385.7331543,0.963220775,0.078943014,1.90140605,3.809378266,1.34421587,7.894301414,190.140605,380.9378266,134.421587,403.9588974,,,
552,150.491791,551.5653362,0.99999845,133.9524792,387.0773702,0.041757748,1.769515753,2.263292789,-131.8837236,-386.6562128,176.9515753,226.3292789,-13188.37236,-38665.62128,40852.94891,,,
553,152.2613068,553.828629,0.999997497,2.068755627,0.42115736,0.000137164,1.840274692,1.098975182,-0.428443432,0.198430777,184.0274692,109.8975182,-42.84434319,19.84307766,47.21636871,,,
554,154.1015815,554.9276042,0.999997139,1.640312195,0.619588137,0.00087498,4.673396707,3.986035109,139.1428576,417.4947052,467.3396707,398.6035109,13914.28576,41749.47052,44007.10893,,,
555,158.7749782,558.9136393,0.999996185,140.7831697,418.1142933,0.009266472,2.22832799,3.06752944,-2.102078319,-0.262778044,222.832799,306.752944,-210.2078319,-26.27780437,211.8439416,,,
556,161.0033062,561.9811687,0.999998689,138.6810914,417.8515153,0.999999881,0.740880489,2.297432184,-1.795287251,2.020523235,74.08804893,229.7432184,-179.5287251,202.0523235,270.288188,,,
557,161.7441866,564.2786009,0.999999404,136.8858042,419.8720385,1,1.581394553,1.401611805,-1.559723854,8.454104945,158.1394553,140.1611805,-155.9723854,845.4104945,859.6780149,,,
558,163.3255812,565.6802127,0.999999881,135.3260803,428.3261435,1,6.437034726,1.150259018,0.960577488,12.71751764,643.7034726,115.0259018,96.05774879,1271.751764,1275.374314,,,
559,169.7626159,566.8304718,0.999999881,136.2866578,441.0436611,1,22.96161079,-30.2103734,-1.072536707,13.45484829,2296.161079,-3021.03734,-107.2536707,1345.484829,1349.752857,,,
560,192.7242267,536.6200984,0.999999523,135.2141211,454.4985094,1,23.22650456,-43.2868551,2.796864629,7.739173889,2322.650456,-4328.68551,279.6864629,773.9173889,822.905002,,,
561,215.9507313,493.3332433,0.999999285,138.0109857,462.2376833,1,12.57417542,-35.04841459,3.016804457,5.0283162,1257.417542,-3504.841459,301.6804457,502.83162,586.387866,,,
562,228.5249067,458.2848287,1,141.0277902,467.2659995,1,19.97643465,-47.29541731,2.089377284,9.387424052,1997.643465,-4729.541731,208.9377284,938.7424052,961.7131993,,,
563,248.5013413,410.9894114,1,143.1171675,476.6534235,1,7.552747726,-29.67215383,4.363724947,12.72061706,755.2747726,-2967.215383,436.3724947,1272.061706,1344.827847,,,
564,256.0540891,381.3172575,1,147.4808924,489.3740406,1,-0.952837944,-20.90184271,-1.591465712,12.63539934,-95.2837944,-2090.184271,-159.1465712,1263.539934,1273.522986,,,
565,255.1012511,360.4154148,0.999995828,145.8894267,502.0094399,1,-5.044622064,-15.77036667,0.955180883,12.18516254,-504.4622064,-1577.036667,95.51808834,1218.516254,1222.254297,,,
566,250.0566291,344.6450481,0.999989152,146.8446076,514.1946025,1,-3.184895635,-16.64207554,-1.801151991,16.88808852,-318.4895635,-1664.207554,-180.1151991,1688.808852,1698.386536,,,
567,246.8717334,328.0029726,0.999995351,145.0434556,531.082691,1,-16.64270377,-1.907866955,1.708425999,12.95638293,-1664.270377,-190.7866955,170.8425999,1295.638293,1306.853389,,,
568,230.2290297,326.0951056,0.999987125,146.7518816,544.0390739,1,-12.32372999,13.81567869,-4.019806862,8.805418015,-1232.372999,1381.567869,-401.9806862,880.5418015,967.9578174,,,
569,217.9052997,339.9107843,0.99998951,142.7320747,552.844492,1,-4.89394784,10.72076573,-2.864637375,12.07877028,-489.394784,1072.076573,-286.4637375,1207.877028,1241.381645,,,
570,213.0113518,350.6315501,0.999981403,139.8674374,564.9232622,1,-7.119753122,14.65354383,-3.210594654,9.291463256,-711.9753122,1465.354383,-321.0594654,929.1463256,983.0524272,,,
571,205.8915987,365.2850939,0.999916673,136.6568427,574.2147255,1,-3.125929832,16.70320129,1.344200611,6.843332529,-312.5929832,1670.320129,134.4200611,684.3332529,697.4100328,,,
572,202.7656689,381.9882952,0.999999762,138.0010433,581.058058,1,-7.885951161,12.43652856,-3.481019497,8.328737259,-788.5951161,1243.652856,-348.1019497,832.8737259,902.6924231,,,
573,194.8797177,394.4248238,0.999999881,134.5200238,589.3867953,0.999999642,-2.734928489,8.404478908,-0.754353762,2.662007093,-273.4928489,840.4478908,-75.43537617,266.2007093,276.6826949,,,
574,192.1447892,402.8293027,0.999999762,133.7656701,592.0488024,0.999999762,-1.683913231,8.320497394,-2.161803037,4.386953324,-168.3913231,832.0497394,-216.1803037,438.6953324,489.06801,,,
575,190.460876,411.1498001,0.999999404,131.603867,596.4357557,0.999997497,-1.419419408,4.489037514,-0.801873893,4.998041183,-141.9419408,448.9037514,-80.18738925,499.8041183,506.1957863,,,
576,189.0414566,415.6388376,0.999999285,130.8019931,601.4337969,0.99929595,0.068986177,6.928483963,1.501098692,1.837213039,6.898617744,692.8483963,150.1098692,183.7213039,237.2477405,,,
577,189.1104428,422.5673215,0.999999881,132.3030918,603.2710099,0.967881203,-3.266161561,4.858587801,-0.50155887,6.651570797,-326.6161561,485.8587801,-50.15588701,665.1570797,667.045391,,,
578,185.8442812,427.4259093,0.999999642,131.801533,609.9225807,0.429014802,-2.619349957,6.250013053,2.242857009,2.5633564,-261.9349957,625.0013053,224.2857009,256.33564,340.6053962,,,
579,183.2249312,433.6759224,1,134.04439,612.4859371,0.004579278,-4.327920556,5.217636347,3.789198637,-0.793879032,-432.7920556,521.7636347,378.9198637,-79.38790321,387.1468743,,,
580,178.8970107,438.8935587,1,137.8335886,611.6920581,0.118252657,-3.507483602,4.262156963,-29.31947047,-580.4044704,-350.7483602,426.2156963,-2931.947047,-58040.44704,58114.45437,,,
581,175.3895271,443.1557157,0.999999523,108.5141181,31.28758764,0.407641888,-3.678717881,3.716354132,16.12541026,581.9198508,-367.8717881,371.6354132,1612.541026,58191.98508,58214.32312,,,
582,171.7108092,446.8720698,0.999999642,124.6395284,613.2074385,0.003682135,-5.383236378,2.898487091,-2.108992457,0.40084362,-538.3236378,289.8487091,-210.8992457,40.08436203,214.6747492,,,
583,166.3275728,449.7705569,1,122.5305359,613.6082821,0.007452478,-5.113068819,4.168786883,2.571596384,-591.0427227,-511.3068819,416.8786883,257.1596384,-59104.27227,59104.83171,,,
584,161.214504,453.9393438,0.999999881,125.1021323,22.56555939,0.025357207,-3.270666838,7.866174459,-17.29413579,588.7839036,-327.0666838,786.6174459,-1729.413579,58878.39036,58903.7836,,,
585,157.9438372,461.8055183,0.999999046,107.8079965,611.349463,0.007224103,-0.329203963,8.112779617,0.49764289,0.390789509,-32.92039633,811.2779617,49.76428896,39.07895088,63.27439338,,,
586,157.6146332,469.9182979,0.999999642,108.3056394,611.7402525,0.012621407,-3.489899516,7.421509027,-2.294413239,1.774542809,-348.9899516,742.1509027,-229.4413239,177.4542809,290.0574821,,,
587,154.1247337,477.3398069,0.99999845,106.0112262,613.5147953,0.010749827,-0.322326899,7.897029877,-0.336219072,0.114800453,-32.23268986,789.7029877,-33.62190723,11.48004532,35.52779316,,,
588,153.8024068,485.2368368,0.999999523,105.6750071,613.6295958,0.005448205,-4.632387757,6.964179322,-1.164101839,1.104879379,-463.2387757,696.4179322,-116.4101839,110.4879379,160.4958421,,,
589,149.170019,492.2010161,0.999999762,104.5109053,614.7344751,0.001816483,-2.382814407,6.633697107,-11.34999168,-4.132073879,-238.2814407,663.3697107,-1134.999168,-413.2073879,1207.875596,,,
590,146.7872046,498.8347132,1,93.16091359,610.6024013,0.015789576,-3.346083045,11.0155704,9.729354262,4.119690418,-334.6083045,1101.55704,972.9354262,411.9690418,1056.561326,,,
591,143.4411216,509.8502836,0.999999046,102.8902678,614.7220917,0.001425812,-3.203630775,10.92319775,1.303506136,0.140460968,-320.3630775,1092.319775,130.3506136,14.0460968,131.105207,,,
592,140.2374908,520.7734814,0.999999166,104.193774,614.8625526,0.000274909,-2.195651203,8.029982567,-58.08710814,-202.2959535,-219.5651203,802.9982567,-5808.710814,-20229.59535,21047.03422,,,
593,138.0418396,528.8034639,0.999998808,46.10666585,412.5665991,0.000696452,-2.247786999,9.449744701,58.87110257,131.3468809,-224.7786999,944.9744701,5887.110257,13134.68809,14393.68259,,,
594,135.7940526,538.2532086,0.999999881,104.9777684,543.91348,8.09E-05,-0.295907497,7.582743168,-103.1114864,-543.6390619,-29.59074974,758.2743168,-10311.14864,-54363.90619,55333.11922,,,
595,135.4981451,545.8359518,0.999999762,1.866281986,0.274418116,0.000115009,-0.133119822,8.429219484,0.116113901,-0.04317975,-13.31198215,842.9219484,11.61139011,-4.317975044,12.38827223,,,
596,135.3650253,554.2651713,0.999999881,1.982395887,0.231238365,0.000149955,3.02904582,6.372423887,0.101116776,0.085768938,302.904582,637.2423887,10.11167765,8.576893806,13.25930361,,,
597,138.3940711,560.6375952,0.999999166,2.083512664,0.317007303,0.000856712,3.31787324,8.093580723,106.5710201,579.7589799,331.787324,809.3580723,10657.10201,57975.89799,58947.25245,,,
598,141.7119443,568.7311759,0.999999762,108.6545328,580.0759872,0.00020376,-0.164031625,9.365824342,0.624769092,9.753027,-16.40316248,936.5824342,62.47690916,975.3027,977.3017552,,,
599,141.5479127,578.0970002,1,109.2793019,589.8290142,0.000113087,2.881195426,9.791699648,19.10606074,-4.329987407,288.1195426,979.1699648,1910.606074,-432.9987407,1959.056783,,,
600,144.4291081,587.8886999,0.999999762,128.3853626,585.4990268,0.000102951,2.922269225,12.40324461,-37.28866875,25.51292944,292.2269225,1240.324461,-3728.866875,2551.292944,4518.134998,,,
601,147.3513774,600.2919445,0.999731362,91.09669387,611.0119562,0.000657039,-145.9026281,-598.3980896,-7.751655459,-3.769348383,-14590.26281,-59839.80896,-775.1655459,-376.9348383,861.9521425,,,
602,1.448749304,1.893854856,0.000146421,83.34503841,607.2426078,0.004612446,92.85334826,596.3210385,-4.789097071,-9.469896555,9285.334826,59632.10385,-478.9097071,-946.9896555,1061.199282,,,
603,94.30209756,598.2148933,0.000749611,78.55594134,597.7727113,0.993177772,-93.19243121,-596.6272466,0.303946972,12.8079586,-9319.243121,-59662.72466,30.39469719,1280.79586,1281.156459,,,
604,1.109666348,1.587646723,0.001204201,78.85988832,610.5806699,0.026438802,0.056396246,-0.019895554,-0.187628984,0.697738647,5.639624596,-1.989555359,-18.76289845,69.77386475,72.25260244,,,
605,1.166062593,1.567751169,0.000920455,78.67225933,611.2784085,0.000826313,0.167111397,-0.310791254,0.611446142,1.327852726,16.71113968,-31.0791254,61.14461422,132.7852726,146.186841,,,
606,1.33317399,1.256959915,0.010021019,79.28370547,612.6062613,0.000780061,164.6140499,430.6525838,-77.07166839,-612.3470094,16461.40499,43065.25838,-7707.166839,-61234.70094,61717.81769,,,
607,165.9472239,431.9095438,0.961962819,2.212037086,0.259251833,0.001062869,-2.790568292,15.52759194,-0.000739217,-0.048015833,-279.0568292,1552.759194,-0.07392168,-4.80158329,4.802152279,,,
608,163.1566556,447.4371357,0.996489167,2.21129787,0.211236,0.001111422,-0.814468086,16.40723705,76.49257982,611.7606201,-81.44680858,1640.723705,7649.257982,61176.06201,61652.42664,,,
609,162.3421875,463.8443727,0.985648632,78.70387769,611.9718561,0.001245258,-2.919474721,15.45768619,10.19840884,2.656176567,-291.9474721,1545.768619,1019.840884,265.6176567,1053.863449,,,
610,159.4227128,479.3020589,0.992661953,88.90228653,614.6280327,0.000922799,1.799479961,15.71415472,-86.97529507,-614.1552927,179.9479961,1571.415472,-8697.529507,-61415.52927,62028.3343,,,
611,161.2221928,495.0162137,0.997575462,1.926991463,0.472739935,0.000497888,1.140005827,14.68776071,0.221751809,0.089591026,114.0005827,1468.776071,22.17518091,8.959102631,23.91660863,,,
612,162.3621986,509.7039744,0.974847198,2.148743272,0.562330961,0.002567024,0.512137771,15.08714807,-0.103833199,-0.086295366,51.21377707,1508.714807,-10.38331985,-8.629536629,13.50119379,,,
613,162.8743364,524.7911224,0.154243007,2.044910073,0.476035595,0.001309374,8.464734912,27.21239758,-0.006287456,-0.142393351,846.4734912,2721.239758,-0.628745556,-14.23933506,14.2532096,,,
614,171.3390713,552.00352,0.211735457,2.038622618,0.333642244,8.78E-05,2.457888126,10.91584516,105.6272871,611.2335842,245.7888126,1091.584516,10562.72871,61123.35842,62029.31712,,,
615,173.7969594,562.9193652,0.797912359,107.6659097,611.5672264,0.002963253,3.053616762,16.70809883,-5.692622095,-1.20002079,305.3616762,1670.809883,-569.2622095,-120.002079,581.7731192,,,
616,176.8505762,579.627464,0.025765754,101.9732876,610.3672056,0.01367388,-175.7226458,-577.8828074,3.346139431,0.956356525,-17572.26458,-57788.28074,334.6139431,95.63565254,348.0124552,,,
617,1.127930403,1.744656563,0.002641644,105.319427,611.3235621,0.000173264,173.0502794,605.8671916,2.734324936,0.34109211,17305.02794,60586.71916,273.4324936,34.10921097,275.5517498,,,
618,174.1782098,607.6118481,0.000895812,108.0537519,611.6646543,7.14E-05,-172.9383514,-605.9161222,1.127230283,0.124887943,-17293.83514,-60591.61222,112.7230283,12.48879433,113.4127466,,,
619,1.239858389,1.695725918,0.000639356,109.1809822,611.7895422,6.00E-05,-0.12862277,-0.101510763,13.56969202,1.876699448,-12.86227703,-10.15107632,1356.969202,187.6699448,1369.885186,,,
620,1.111235619,1.594215155,0.000813314,122.7506742,613.6662416,5.85E-05,-0.214411736,-0.301414967,-120.7114087,-613.5460832,-21.44117355,-30.14149666,-12071.14087,-61354.60832,62530.79565,,,
621,0.896823883,1.292800188,0.01682191,2.039265513,0.120158434,0.000551786,0.427260876,0.166035414,0.163464308,0.246080875,42.72608757,16.60354137,16.34643078,24.60808754,29.54257557,,,
622,1.324084759,1.458835602,0.012057716,2.202729821,0.366239309,0.000397469,-0.243522167,0.151291609,-0.096983552,0.131101608,-24.35221672,15.12916088,-9.698355198,13.11016083,16.30749553,,,
623,1.080562592,1.610127211,0.02878112,2.105746269,0.497340918,0.000840133,-0.057507753,-0.023856401,-0.322192192,-0.168482304,-5.750775337,-2.385640144,-32.21921921,-16.84823036,36.35850592,,,
624,1.023054838,1.586270809,0.006597455,1.783554077,0.328858614,0.000261745,-0.039937496,-0.141450644,0.070536375,-0.035775185,-3.993749619,-14.14506435,7.053637505,-3.577518463,7.909010077,,,
625,0.983117342,1.444820166,0.009317127,1.854090452,0.293083429,0.000342647,0.105333328,0.198322058,0.267382264,0.086062908,10.53333282,19.83220577,26.73822641,8.606290817,28.08916149,,,
626,1.08845067,1.643142223,0.020060111,2.121472716,0.379146338,0.000595154,-0.128393173,-0.088486195,-0.021740675,-0.058526993,-12.83931732,-8.848619461,-2.174067497,-5.85269928,6.243449234,,,
627,0.960057497,1.554656029,0.027121739,2.099732041,0.320619345,0.000715013,0.092339277,0.032966852,-0.123777509,-0.067287922,9.233927727,3.296685219,-12.37775087,-6.728792191,14.08848328,,,
628,1.052396774,1.587622881,0.016056335,1.975954533,0.253331423,0.000461953,-0.021121502,-0.016394615,-0.046450615,-0.044808149,-2.112150192,-1.639461517,-4.645061493,-4.480814934,6.454014157,,,
629,1.031275272,1.571228266,0.012822416,1.929503918,0.208523273,0.000370228,0.136868715,0.360437632,-0.32321763,0.119786978,13.68687153,36.04376316,-32.32176304,11.97869778,34.47006769,,,
630,1.168143988,1.931665897,0.002015133,1.606286287,0.328310251,0.000107788,0.029696226,0.054059744,0.066534042,-0.003094912,2.969622612,5.405974388,6.653404236,-0.309491158,6.660598524,,,
631,1.197840214,1.985725641,0.002683843,1.67282033,0.32521534,0.000130076,-0.019302607,-0.081676483,0.013819933,-0.026757717,-1.930260658,-8.167648315,1.381993294,-2.675771713,3.011587576,,,
632,1.178537607,1.904049158,0.002714938,1.686640263,0.298457623,0.00012689,-0.012914419,-0.104275942,0.069659948,-0.043157578,-1.291441917,-10.42759418,6.965994835,-4.315757751,8.194562161,,,
633,1.165623188,1.799773216,0.002684762,1.756300211,0.255300045,0.000119643,-0.099375725,-0.264392614,0.434390426,0.344618559,-9.937572479,-26.43926144,43.43904257,34.46185589,55.44880459,,,
634,1.066247463,1.535380602,0.190235376,2.190690637,0.599918604,0.003926553,-0.113536358,0.013975859,-0.049248815,-0.071508646,-11.35363579,1.397585869,-4.924881458,-7.150864601,8.682702455,,,
635,0.952711105,1.549356461,0.215974659,2.141441822,0.528409958,0.003866619,0.03140378,-0.034178257,0.039361835,0.002190113,3.140377998,-3.417825699,3.936183453,0.219011307,3.942271696,,,
636,0.984114885,1.515178204,0.174794033,2.180803657,0.530600071,0.003160605,-0.10823822,-0.061214209,-0.278489232,-0.269859314,-10.82382202,-6.12142086,-27.84892321,-26.9859314,38.77889912,,,
637,0.875876665,1.453963995,0.013886783,1.902314425,0.260740757,0.00050493,0.097582817,0.139996767,0.101453185,0.185212135,9.758281708,13.9996767,10.14531851,18.52121353,21.11783224,,,
638,0.973459482,1.593960762,0.054151222,2.00376761,0.445952892,0.001328463,0.031269789,-0.061635971,-0.056740403,-0.125916481,3.126978874,-6.163597107,-5.674040318,-12.5916481,13.81102224,,,
639,1.004729271,1.532324791,0.023447057,1.947027206,0.320036411,0.000634957,0.013555288,-0.001808643,-0.104564667,-0.089835882,1.355528831,-0.180864334,-10.45646667,-8.983588219,13.78559221,,,
640,1.018284559,1.530516148,0.008814708,1.84246254,0.230200529,0.000303894,-0.133255959,-0.013953209,0.17390871,0.076774359,-13.32559586,-1.395320892,17.39087105,7.677435875,19.01013986,,,
641,0.885028601,1.516562939,0.048885658,2.01637125,0.306974888,0.001238742,0.359779119,-0.007934093,0.19170475,0.184028149,35.97791195,-0.793409348,19.17047501,18.40281487,26.57387264,,,
642,1.24480772,1.508628845,0.151546463,2.208076,0.491003036,0.002616649,-0.013485909,-0.14151454,-0.001822114,-0.199615717,-1.348590851,-14.15145397,-0.182211399,-19.96157169,19.9624033,,,
643,1.231321812,1.367114305,0.061404075,2.206253886,0.29138732,0.001269022,-0.113074541,0.069384575,-0.018454909,0.057005882,-11.30745411,6.938457489,-1.845490932,5.700588226,5.991873072,,,
644,1.118247271,1.43649888,0.028221119,2.187798977,0.348393202,0.000710556,0.000988722,-0.082033157,-0.029467821,0.027631044,0.098872185,-8.203315735,-2.946782112,2.763104439,4.039587969,,,
645,1.119235992,1.354465723,0.065051131,2.158331156,0.376024246,0.001347636,-0.2073524,0.175152779,-0.01578629,-0.02367568,-20.73523998,17.51527786,-1.578629017,-2.367568016,2.845601498,,,
646,0.911883593,1.529618502,0.23212105,2.142544866,0.352348566,0.004459313,-0.215022564,-0.061331034,-0.23500526,-0.195001602,-21.50225639,-6.133103371,-23.50052595,-19.50016022,30.53737003,,,
647,0.696861029,1.468287468,0.045787543,1.907539606,0.157346964,0.00118607,0.010943174,-0.004423857,0.106254578,0.082022429,1.094317436,-0.442385674,10.62545776,8.202242851,13.42300788,,,
648,0.707804203,1.463863611,0.12635538,2.013794184,0.239369392,0.003022955,0.1171031,0.05436635,-0.071498394,0.00864172,11.71030998,5.436635017,-7.149839401,0.864171982,7.201874525,,,
649,0.824907303,1.518229961,0.040012084,1.94229579,0.248011112,0.001037266,-0.062599897,-0.029218435,-0.092553139,-0.166155338,-6.259989738,-2.921843529,-9.255313873,-16.61553383,19.01937957,,,
650,0.762307405,1.489011526,0.005566762,1.849742651,0.081855774,0.000286071,0.058288813,-0.053199291,0.047856808,-0.006371737,5.828881264,-5.319929123,4.785680771,-0.637173653,4.82791163,,,
651,0.820596218,1.435812235,0.005359304,1.897599459,0.075484037,0.000291975,-0.05395484,0.002845764,0.081015348,0.045445919,-5.395483971,0.284576416,8.101534843,4.544591904,9.289143254,,,
652,0.766641378,1.438657999,0.013166478,1.978614807,0.120929956,0.000527065,0.0127213,0.03818059,0.121757507,0.058779955,1.272130013,3.818058968,12.17575073,5.877995491,13.52034529,,,
653,0.779362679,1.476838589,0.05862445,2.100372314,0.179709911,0.001310754,0.360600948,0.184907913,0.118799448,0.438274622,36.06009483,18.49079132,11.8799448,43.8274622,45.40902478,,,
654,1.139963627,1.661746502,0.206134558,2.219171762,0.617984533,0.004348906,-0.078532696,-0.035248995,-0.060330987,-0.076977253,-7.853269577,-3.524899483,-6.033098698,-7.697725296,9.780248189,,,
655,1.061430931,1.626497507,0.18346712,2.158840775,0.54100728,0.003748176,-0.028816938,-0.032128811,-0.02117455,-0.027853489,-2.88169384,-3.212881088,-2.117455006,-2.785348892,3.498826111,,,
656,1.032613993,1.594368696,0.228980348,2.137666225,0.513153791,0.004635026,-0.053743124,-0.134420395,-0.202961922,-0.273531914,-5.374312401,-13.44203949,-20.29619217,-27.35319138,34.06071777,,,
657,0.978870869,1.459948301,0.022486063,1.934704304,0.239621878,0.00063903,0.001903296,0.041439295,-0.023432493,-0.018684387,0.190329552,4.143929482,-2.343249321,-1.868438721,2.996978584,,,
658,0.980774164,1.501387596,0.002978947,1.911271811,0.22093749,0.000213523,-0.07425499,-0.051784277,0.0146842,-0.035465002,-7.425498962,-5.178427696,1.468420029,-3.546500206,3.838479008,,,
659,0.906519175,1.449603319,0.005144858,1.925956011,0.185472488,0.000252548,-0.006355286,0.009438992,-0.12199831,0.032993793,-0.635528564,0.943899155,-12.19983101,3.299379349,12.63810827,,,
660,0.900163889,1.459042311,0.003911095,1.803957701,0.218466282,0.000205668,-0.102089643,-0.017030954,-0.06931138,0.015696287,-10.20896435,-1.703095436,-6.931138039,1.569628716,7.106645398,,,
661,0.798074245,1.442011356,0.007478549,1.73464632,0.234162569,0.000322857,0.358081579,0.199627638,0.523428917,0.393520355,35.80815792,19.96276379,52.34289169,39.35203552,65.48557865,,,
662,1.156155825,1.641638994,0.339488536,2.258075237,0.627682924,0.006541241,-0.247164011,-0.093506575,-0.097273469,-0.299258232,-24.7164011,-9.350657463,-9.727346897,-29.92582321,31.46706489,,,
663,0.908991814,1.54813242,0.121418893,2.160801768,0.328424692,0.002392954,-0.016456604,-0.006275415,0.061946988,-0.019445419,-1.6456604,-0.627541542,6.194698811,-1.944541931,6.492729524,,,
664,0.89253521,1.541857004,0.151059717,2.222748756,0.308979273,0.003014452,-0.090235233,0.015996695,-0.088537455,-0.130617619,-9.023523331,1.599669456,-8.853745461,-13.06176186,15.77968414,,,
665,0.802299976,1.557853699,0.060184624,2.134211302,0.178361654,0.001420534,0.364993572,-0.069041491,0.165217757,0.462262392,36.49935722,-6.904149055,16.52177572,46.2262392,49.09006278,,,
666,1.167293549,1.488812208,0.345498025,2.299429059,0.640624046,0.006248293,-0.008808136,-0.023128748,-0.037230968,-0.118554115,-0.880813599,-2.312874794,-3.723096848,-11.85541153,12.42627187,,,
667,1.158485413,1.46568346,0.146228105,2.262198091,0.522069931,0.002666902,0.013208151,-0.062492609,-0.078249097,-0.094767094,1.320815086,-6.249260902,-7.824909687,-9.476709366,12.28972058,,,
668,1.171693563,1.403190851,0.045536455,2.183948994,0.427302837,0.001109061,-0.135889053,0.083633184,-0.111405969,-0.078449249,-13.58890533,8.363318443,-11.14059687,-7.844924927,13.62555487,,,
669,1.03580451,1.486824036,0.020920161,2.072543025,0.348853588,0.000676862,-0.002664328,0.094533682,-2.012788892,136.1360033,-0.266432762,9.453368187,-201.2788892,13613.60033,13615.08821,,,
670,1.033140182,1.581357718,0.004626283,0.059754133,136.4848568,0.000223399,0.033494234,0.030115604,0.00392437,0.26067996,3.349423409,3.01156044,0.392436981,26.06799603,26.0709498,,,
671,1.066634417,1.611473322,0.001927708,0.063678503,136.7455368,0.000122848,0.067740917,-0.029349566,1.687794209,-136.5215745,6.774091721,-2.934956551,168.7794209,-13652.15745,13653.20071,,,
672,1.134375334,1.582123756,0.003127584,1.751472712,0.223962307,0.000125664,-0.029956579,0.00018692,-0.038700581,-0.034387589,-2.995657921,0.018692017,-3.87005806,-3.43875885,5.177104578,,,
673,1.104418755,1.582310677,0.001823273,1.712772131,0.189574718,8.88E-05,-0.163862944,-0.085499763,0.350460768,0.078062534,-16.38629436,-8.549976349,35.04607677,7.806253433,35.9049452,,,
674,0.940555811,1.496810913,0.067339301,2.063232899,0.267637253,0.001540827,0.037294388,-0.044711113,0.019710898,0.021704197,3.729438782,-4.471111298,1.97108984,2.170419693,2.931879397,,,
675,0.977850199,1.4520998,0.093292691,2.082943797,0.28934145,0.001823946,0.131027937,0.044950962,0.022487164,0.091490269,13.10279369,4.495096207,2.248716354,9.149026871,9.421327822,,,
676,1.108878136,1.497050762,0.056359526,2.105430961,0.380831718,0.001219869,-0.010421276,-0.155184269,0.022142053,-0.141755819,-1.042127609,-15.5184269,2.214205265,-14.17558193,14.34746765,,,
677,1.09845686,1.341866493,0.040765192,2.127573013,0.239075899,0.000888203,-0.222532511,0.105007887,203.6005704,611.4158137,-22.25325108,10.50078869,20360.05704,61141.58137,64442.41534,,,
678,0.875924349,1.44687438,0.01675174,205.7281435,611.6548896,0.000778434,0.036400557,0.131224155,-0.469297647,-1.062696457,3.640055656,13.12241554,-46.92976475,-106.2696457,116.1707382,,,
679,0.912324905,1.578098536,0.007438939,205.2588458,610.5921931,0.001184831,0.186549664,-0.090802431,-0.361700356,-1.106838226,18.65496635,-9.080243111,-36.1700356,-110.6838226,116.4438924,,,
680,1.098874569,1.487296104,0.006688972,204.8971455,609.4853549,0.002170323,-0.057066917,-0.099449158,-202.983083,-609.2934,-5.706691742,-9.944915771,-20298.3083,-60929.34,64221.53683,,,
681,1.041807652,1.387846947,0.008109245,1.9140625,0.191954851,0.000290366,0.106606245,0.233726501,228.8753362,613.8680141,10.6606245,23.37265015,22887.53362,61386.80141,65514.72035,,,
682,1.148413897,1.621573448,0.069215357,230.7893987,614.0599689,0.001557791,-0.069642782,-0.059578896,2.118739605,-0.750118256,-6.964278221,-5.957889557,211.8739605,-75.01182556,224.7606485,,,
683,1.078771114,1.561994553,0.04012648,232.9081383,613.3098507,0.000937244,-0.03424716,-0.08306098,-230.8616928,-613.0672882,-3.424715996,-8.306097984,-23086.16928,-61306.72882,65509.43604,,,
684,1.044523954,1.478933573,0.02040915,2.046445489,0.242562532,0.000522941,0.086158276,-0.0157547,230.7565063,613.0522239,8.61582756,-1.575469971,23075.65063,61305.22239,65504.32005,,,
685,1.13068223,1.463178873,0.022541106,232.8029518,613.2947865,0.000672149,-0.063366175,0.101486206,-230.7233573,-613.0266199,-6.33661747,10.14862061,-23072.33573,-61302.66199,65500.75605,,,
